id,campaign_id,campaign_name,channel,date,impressions,clicks,conversions,spend_usd,revenue_usd,ctr,cpc,cpl,conversion_rate,roas,bounce_rate,ad_quality,audience_age_group,audience_device,region,ad_format,objective,budget_type
140,1140,Campaign_140,Email,2023-09-05,14311,2325,495,3718.37,6493.74,0.1625,1.60,7.51,0.2129,1.75,0.8375,3,18-24,Mobile,Europe,Image,Conversion,Daily
141,1141,Campaign_141,Facebook Ads,2024-11-12,31531,1544,26,1629.74,2322.63,0.0490,1.06,62.68,0.0168,1.43,0.9510,3,55+,Mobile,North America,Video,Conversion,Daily
142,1142,Campaign_142,Email,2023-03-18,15588,3934,1,568.29,1426.23,0.2524,0.14,568.29,0.0003,2.51,0.7476,5,55+,Tablet,LATAM,Video,Consideration,Daily
143,1143,Campaign_143,Organic Search,2024-01-24,13380,4673,249,3597.89,4681.66,0.3493,0.77,14.45,0.0533,1.30,0.6507,1,35-44,Desktop,LATAM,Image,Conversion,Lifetime
144,1144,Campaign_144,Organic Search,2023-11-14,43645,2593,221,1533.50,2523.63,0.0594,0.59,6.94,0.0852,1.65,0.9406,5,45-54,Desktop,LATAM,Text,Awareness,Daily
145,1145,Campaign_145,Organic Search,2024-12-26,18818,4176,434,873.50,2011.86,0.2219,0.21,2.01,0.1039,2.30,0.7781,2,25-34,Desktop,LATAM,Image,Awareness,Lifetime
146,1146,Campaign_146,Organic Search,2023-02-10,31857,4307,137,781.23,1236.98,0.1352,0.18,5.70,0.0318,1.58,0.8648,5,18-24,Desktop,LATAM,Carousel,Conversion,Daily
147,1147,Campaign_147,Organic Search,2024-03-08,22711,1891,274,1608.80,3994.71,0.0833,0.85,5.87,0.1449,2.48,0.9167,3,18-24,Desktop,Europe,Video,Awareness,Daily
148,1148,Campaign_148,LinkedIn,2024-08-03,6097,4850,489,2983.76,6427.65,0.7955,0.62,6.10,0.1008,2.15,0.2045,5,25-34,Tablet,North America,Text,Awareness,Daily
149,1149,Campaign_149,Google Ads,2024-01-25,29393,771,463,1824.09,2784.15,0.0262,2.37,3.94,0.6005,1.53,0.9738,1,18-24,Tablet,North America,Text,Awareness,Lifetime
150,1150,Campaign_150,Organic Search,2024-02-27,23076,1451,140,152.28,268.01,0.0629,0.10,1.09,0.0965,1.76,0.9371,3,18-24,Desktop,Asia-Pacific,Carousel,Awareness,Daily
151,1151,Campaign_151,Facebook Ads,2023-09-13,19738,495,431,529.70,1545.67,0.0251,1.07,1.23,0.8707,2.92,0.9749,3,25-34,Desktop,North America,Image,Awareness,Lifetime
152,1152,Campaign_152,Facebook Ads,2024-08-04,30317,2841,255,1487.99,3205.17,0.0937,0.52,5.84,0.0898,2.15,0.9063,5,35-44,Tablet,Europe,Image,Conversion,Lifetime
153,1153,Campaign_153,Facebook Ads,2024-11-27,40229,4572,369,3315.54,9159.14,0.1136,0.73,8.99,0.0807,2.76,0.8864,5,18-24,Desktop,Asia-Pacific,Image,Awareness,Daily
154,1154,Campaign_154,Facebook Ads,2023-12-11,8044,3817,311,537.65,509.10,0.4745,0.14,1.73,0.0815,0.95,0.5255,2,55+,Desktop,Europe,Carousel,Awareness,Lifetime
155,1155,Campaign_155,LinkedIn,2024-10-08,6497,2601,455,2825.25,4825.78,0.4003,1.09,6.21,0.1749,1.71,0.5997,4,55+,Desktop,North America,Video,Conversion,Lifetime
156,1156,Campaign_156,Facebook Ads,2024-08-26,14751,2017,439,643.44,1783.39,0.1367,0.32,1.47,0.2176,2.77,0.8633,4,55+,Mobile,Europe,Video,Consideration,Daily
157,1157,Campaign_157,Organic Search,2023-09-07,30882,3938,433,1097.50,1433.92,0.1275,0.28,2.53,0.1100,1.31,0.8725,2,25-34,Desktop,Europe,Carousel,Awareness,Lifetime
158,1158,Campaign_158,Email,2024-01-28,43072,4866,94,902.33,2634.05,0.1130,0.19,9.60,0.0193,2.92,0.8870,2,55+,Mobile,North America,Video,Consideration,Daily
159,1159,Campaign_159,Facebook Ads,2024-02-27,44194,2781,172,382.78,284.29,0.0629,0.14,2.23,0.0618,0.74,0.9371,5,45-54,Desktop,Europe,Carousel,Consideration,Daily
160,1160,Campaign_160,LinkedIn,2024-10-24,44826,2679,472,3373.08,9298.50,0.0598,1.26,7.15,0.1762,2.76,0.9402,3,18-24,Desktop,Asia-Pacific,Carousel,Conversion,Lifetime
161,1161,Campaign_161,LinkedIn,2024-02-10,23449,2014,442,2343.85,3780.70,0.0859,1.16,5.30,0.2195,1.61,0.9141,2,35-44,Tablet,Asia-Pacific,Text,Consideration,Lifetime
162,1162,Campaign_162,Facebook Ads,2023-06-13,45028,1107,422,4163.71,2849.48,0.0246,3.76,9.87,0.3812,0.68,0.9754,2,55+,Tablet,LATAM,Text,Consideration,Lifetime
163,1163,Campaign_163,Email,2024-03-12,34402,4881,404,539.51,1456.03,0.1419,0.11,1.34,0.0828,2.70,0.8581,3,25-34,Tablet,Asia-Pacific,Video,Consideration,Lifetime
164,1164,Campaign_164,Facebook Ads,2024-09-13,33543,807,438,766.43,865.95,0.0241,0.95,1.75,0.5428,1.13,0.9759,4,35-44,Mobile,Asia-Pacific,Text,Conversion,Daily
165,1165,Campaign_165,LinkedIn,2024-09-11,30362,1845,56,1566.97,870.65,0.0608,0.85,27.98,0.0304,0.56,0.9392,3,25-34,Mobile,North America,Video,Awareness,Daily
166,1166,Campaign_166,Google Ads,2023-01-29,28315,1693,497,3841.04,3224.62,0.0598,2.27,7.73,0.2936,0.84,0.9402,3,35-44,Desktop,Asia-Pacific,Carousel,Conversion,Lifetime
167,1167,Campaign_167,Organic Search,2023-04-07,28746,4899,101,1563.51,3358.09,0.1704,0.32,15.48,0.0206,2.15,0.8296,2,35-44,Mobile,North America,Video,Conversion,Daily
168,1168,Campaign_168,LinkedIn,2023-03-11,11057,73,168,2071.67,6100.09,0.0066,28.38,12.33,2.3014,2.94,0.9934,3,18-24,Tablet,Asia-Pacific,Text,Conversion,Lifetime
169,1169,Campaign_169,Facebook Ads,2024-09-07,47113,1289,476,1542.94,1201.42,0.0274,1.20,3.24,0.3693,0.78,0.9726,1,35-44,Mobile,North America,Video,Awareness,Daily
170,1170,Campaign_170,Organic Search,2023-07-27,43915,4200,69,447.11,739.91,0.0956,0.11,6.48,0.0164,1.65,0.9044,5,45-54,Desktop,North America,Text,Consideration,Lifetime
171,1171,Campaign_171,Facebook Ads,2024-01-31,22061,3147,337,4700.20,4472.67,0.1426,1.49,13.95,0.1071,0.95,0.8574,2,45-54,Mobile,Europe,Carousel,Awareness,Lifetime
172,1172,Campaign_172,Facebook Ads,2024-04-08,35157,1354,48,2765.27,6533.20,0.0385,2.04,57.61,0.0355,2.36,0.9615,5,45-54,Tablet,Asia-Pacific,Image,Consideration,Lifetime
173,1173,Campaign_173,Google Ads,2024-07-10,46839,2592,427,3949.77,3140.65,0.0553,1.52,9.25,0.1647,0.80,0.9447,3,25-34,Desktop,North America,Carousel,Awareness,Lifetime
174,1174,Campaign_174,Organic Search,2023-10-22,12322,3762,418,3308.87,3638.45,0.3053,0.88,7.92,0.1111,1.10,0.6947,3,18-24,Mobile,Asia-Pacific,Text,Conversion,Daily
175,1175,Campaign_175,Organic Search,2024-07-07,5276,4005,346,2595.56,2572.24,0.7591,0.65,7.50,0.0864,0.99,0.2409,3,25-34,Desktop,LATAM,Video,Conversion,Daily
176,1176,Campaign_176,Google Ads,2024-12-02,13306,4579,4,493.91,929.19,0.3441,0.11,123.48,0.0009,1.88,0.6559,4,55+,Desktop,Europe,Text,Consideration,Lifetime
177,1177,Campaign_177,LinkedIn,2023-12-23,35017,4353,454,3231.53,8670.07,0.1243,0.74,7.12,0.1043,2.68,0.8757,5,45-54,Mobile,Europe,Text,Conversion,Lifetime
178,1178,Campaign_178,Facebook Ads,2023-05-14,28742,4278,201,819.08,1456.10,0.1488,0.19,4.08,0.0470,1.78,0.8512,3,18-24,Desktop,North America,Image,Conversion,Daily
179,1179,Campaign_179,Email,2024-04-14,32600,1355,201,2101.20,1356.55,0.0416,1.55,10.45,0.1483,0.65,0.9584,2,45-54,Mobile,Asia-Pacific,Video,Awareness,Lifetime
180,1180,Campaign_180,Facebook Ads,2023-12-12,18629,4514,178,3164.11,6038.62,0.2423,0.70,17.78,0.0394,1.91,0.7577,4,18-24,Tablet,Europe,Text,Consideration,Daily
181,1181,Campaign_181,Facebook Ads,2024-06-13,9245,3224,56,3922.03,9780.77,0.3487,1.22,70.04,0.0174,2.49,0.6513,2,25-34,Tablet,Europe,Carousel,Awareness,Lifetime
182,1182,Campaign_182,LinkedIn,2024-05-22,32414,3678,185,3440.97,2857.35,0.1135,0.94,18.60,0.0503,0.83,0.8865,4,25-34,Mobile,Europe,Carousel,Awareness,Lifetime
183,1183,Campaign_183,Facebook Ads,2023-04-10,44870,831,91,3374.09,2300.38,0.0185,4.06,37.08,0.1095,0.68,0.9815,1,45-54,Mobile,North America,Text,Conversion,Daily
184,1184,Campaign_184,Google Ads,2024-11-10,31098,616,291,787.76,763.75,0.0198,1.28,2.71,0.4724,0.97,0.9802,4,35-44,Desktop,LATAM,Text,Awareness,Daily
185,1185,Campaign_185,Google Ads,2023-03-30,49994,4672,393,1763.34,4170.68,0.0935,0.38,4.49,0.0841,2.37,0.9065,4,18-24,Mobile,North America,Text,Consideration,Daily
186,1186,Campaign_186,Organic Search,2023-11-11,11588,4182,433,262.42,519.38,0.3609,0.06,0.61,0.1035,1.98,0.6391,2,55+,Desktop,LATAM,Text,Conversion,Daily
187,1187,Campaign_187,Email,2024-07-18,1442,4323,482,3611.41,6686.48,2.9979,0.84,7.49,0.1115,1.85,-1.9979,4,35-44,Tablet,Europe,Carousel,Consideration,Lifetime
188,1188,Campaign_188,Facebook Ads,2023-02-24,40744,688,226,4765.30,5354.77,0.0169,6.93,21.09,0.3285,1.12,0.9831,3,25-34,Mobile,LATAM,Image,Consideration,Lifetime
189,1189,Campaign_189,Facebook Ads,2023-03-31,38443,3750,420,1357.35,1806.08,0.0975,0.36,3.23,0.1120,1.33,0.9025,2,18-24,Tablet,North America,Text,Consideration,Daily
190,1190,Campaign_190,LinkedIn,2023-11-26,12803,4217,111,484.10,1411.01,0.3294,0.11,4.36,0.0263,2.91,0.6706,3,35-44,Mobile,North America,Video,Consideration,Daily
191,1191,Campaign_191,Google Ads,2024-12-22,41721,2449,147,2404.07,2648.23,0.0587,0.98,16.35,0.0600,1.10,0.9413,3,55+,Tablet,Asia-Pacific,Image,Awareness,Lifetime
192,1192,Campaign_192,Email,2024-08-27,38145,2720,268,4290.66,11816.96,0.0713,1.58,16.01,0.0985,2.75,0.9287,1,35-44,Mobile,Asia-Pacific,Carousel,Conversion,Lifetime
193,1193,Campaign_193,Organic Search,2023-05-07,11599,1222,202,2782.27,5429.12,0.1054,2.28,13.77,0.1653,1.95,0.8946,5,55+,Mobile,North America,Text,Awareness,Lifetime
194,1194,Campaign_194,Google Ads,2023-07-05,8058,1770,377,281.55,227.56,0.2197,0.16,0.75,0.2130,0.81,0.7803,4,25-34,Desktop,Asia-Pacific,Text,Conversion,Daily
195,1195,Campaign_195,Organic Search,2023-04-25,18206,154,364,4872.65,8128.95,0.0085,31.64,13.39,2.3636,1.67,0.9915,2,18-24,Desktop,Europe,Text,Awareness,Daily
196,1196,Campaign_196,LinkedIn,2024-10-29,12894,1732,402,4151.82,11921.42,0.1343,2.40,10.33,0.2321,2.87,0.8657,5,25-34,Mobile,LATAM,Text,Conversion,Lifetime
197,1197,Campaign_197,LinkedIn,2024-09-02,3939,4366,347,701.39,1084.64,1.1084,0.16,2.02,0.0795,1.55,-0.1084,3,18-24,Desktop,North America,Video,Consideration,Daily
198,1198,Campaign_198,Facebook Ads,2023-11-23,23149,1899,357,4612.90,12263.24,0.0820,2.43,12.92,0.1880,2.66,0.9180,4,35-44,Mobile,North America,Text,Consideration,Lifetime
199,1199,Campaign_199,Email,2024-08-15,2031,912,55,2280.91,2602.68,0.4490,2.50,41.47,0.0603,1.14,0.5510,3,25-34,Mobile,Asia-Pacific,Carousel,Awareness,Lifetime
200,1200,Campaign_200,Organic Search,2024-12-15,11208,3495,300,1890.90,3644.34,0.3118,0.54,6.30,0.0858,1.93,0.6882,4,18-24,Tablet,North America,Video,Awareness,Daily
201,1201,Campaign_201,Google Ads,2023-05-17,1562,2615,315,2332.21,6086.21,1.6741,0.89,7.40,0.1205,2.61,-0.6741,4,55+,Desktop,Asia-Pacific,Image,Consideration,Lifetime
202,1202,Campaign_202,LinkedIn,2024-08-04,44498,348,451,4181.13,11714.36,0.0078,12.01,9.27,1.2960,2.80,0.9922,4,18-24,Desktop,Europe,Image,Awareness,Daily
203,1203,Campaign_203,Facebook Ads,2023-12-08,21951,2958,184,3314.42,5682.77,0.1348,1.12,18.01,0.0622,1.71,0.8652,2,25-34,Tablet,North America,Image,Awareness,Lifetime
204,1204,Campaign_204,Facebook Ads,2023-02-17,49920,4187,53,343.28,720.62,0.0839,0.08,6.48,0.0127,2.10,0.9161,3,25-34,Mobile,Europe,Text,Conversion,Lifetime
205,1205,Campaign_205,Organic Search,2023-08-13,47766,820,36,4790.14,2430.76,0.0172,5.84,133.06,0.0439,0.51,0.9828,3,35-44,Desktop,Europe,Image,Conversion,Daily
206,1206,Campaign_206,LinkedIn,2024-05-23,29351,2589,210,781.53,885.52,0.0882,0.30,3.72,0.0811,1.13,0.9118,2,55+,Mobile,North America,Video,Conversion,Lifetime
207,1207,Campaign_207,Email,2024-07-17,19680,1512,292,3740.56,4476.63,0.0768,2.47,12.81,0.1931,1.20,0.9232,3,18-24,Desktop,Asia-Pacific,Video,Awareness,Lifetime
208,1208,Campaign_208,LinkedIn,2023-10-17,22586,3904,269,3198.88,2347.12,0.1729,0.82,11.89,0.0689,0.73,0.8271,4,25-34,Desktop,Asia-Pacific,Image,Consideration,Lifetime
209,1209,Campaign_209,Organic Search,2024-12-21,10308,3168,350,978.26,1173.17,0.3073,0.31,2.80,0.1105,1.20,0.6927,5,18-24,Mobile,Europe,Image,Consideration,Lifetime
210,1210,Campaign_210,Organic Search,2024-11-03,10609,2182,219,895.12,1166.17,0.2057,0.41,4.09,0.1004,1.30,0.7943,3,45-54,Mobile,Asia-Pacific,Video,Consideration,Lifetime
211,1211,Campaign_211,LinkedIn,2024-02-10,30495,1759,227,4358.12,12734.06,0.0577,2.48,19.20,0.1291,2.92,0.9423,2,55+,Desktop,Asia-Pacific,Carousel,Consideration,Lifetime
212,1212,Campaign_212,Organic Search,2023-07-05,18675,1040,427,2127.49,4619.86,0.0557,2.05,4.98,0.4106,2.17,0.9443,5,55+,Tablet,Europe,Image,Conversion,Lifetime
213,1213,Campaign_213,LinkedIn,2023-04-04,29064,760,357,3290.15,5149.13,0.0261,4.33,9.22,0.4697,1.57,0.9739,5,45-54,Tablet,North America,Video,Conversion,Daily
214,1214,Campaign_214,Google Ads,2024-11-17,9720,4354,210,2545.15,7559.44,0.4479,0.58,12.12,0.0482,2.97,0.5521,3,55+,Tablet,North America,Image,Awareness,Lifetime
215,1215,Campaign_215,LinkedIn,2024-08-18,43940,88,297,3650.40,3223.60,0.0020,41.48,12.29,3.3750,0.88,0.9980,1,45-54,Tablet,LATAM,Video,Consideration,Daily
216,1216,Campaign_216,LinkedIn,2024-11-11,15457,1325,0,2422.25,4093.91,0.0857,1.83,0.00,0.0000,1.69,0.9143,4,18-24,Tablet,North America,Text,Awareness,Lifetime
217,1217,Campaign_217,Organic Search,2023-07-19,3939,4907,22,1472.53,3118.31,1.2457,0.30,66.93,0.0045,2.12,-0.2457,5,45-54,Mobile,Asia-Pacific,Image,Consideration,Daily
218,1218,Campaign_218,Organic Search,2024-08-13,48113,1486,447,1848.75,1181.26,0.0309,1.24,4.14,0.3008,0.64,0.9691,1,35-44,Desktop,LATAM,Image,Consideration,Lifetime
219,1219,Campaign_219,Facebook Ads,2024-01-12,49926,3043,283,4302.43,9863.31,0.0610,1.41,15.20,0.0930,2.29,0.9390,4,45-54,Tablet,LATAM,Carousel,Awareness,Daily
220,1220,Campaign_220,Facebook Ads,2024-06-10,39203,1519,495,2366.77,1774.29,0.0387,1.56,4.78,0.3259,0.75,0.9613,4,18-24,Desktop,LATAM,Carousel,Conversion,Lifetime
221,1221,Campaign_221,Google Ads,2023-08-19,24365,2149,387,1106.57,941.37,0.0882,0.51,2.86,0.1801,0.85,0.9118,3,55+,Mobile,North America,Carousel,Awareness,Daily
222,1222,Campaign_222,Facebook Ads,2023-10-18,6392,423,424,4676.30,4205.04,0.0662,11.06,11.03,1.0024,0.90,0.9338,4,35-44,Desktop,LATAM,Carousel,Awareness,Lifetime
223,1223,Campaign_223,LinkedIn,2023-11-24,26905,4301,187,3993.17,11269.62,0.1599,0.93,21.35,0.0435,2.82,0.8401,3,45-54,Mobile,LATAM,Image,Consideration,Lifetime
224,1224,Campaign_224,Organic Search,2024-08-02,8972,4075,17,325.55,718.84,0.4542,0.08,19.15,0.0042,2.21,0.5458,4,18-24,Desktop,LATAM,Image,Conversion,Lifetime
225,1225,Campaign_225,Facebook Ads,2023-11-04,31653,1163,446,4994.77,10681.66,0.0367,4.29,11.20,0.3835,2.14,0.9633,4,35-44,Desktop,North America,Carousel,Awareness,Lifetime
226,1226,Campaign_226,Facebook Ads,2023-01-19,27329,2776,444,3489.89,6591.47,0.1016,1.26,7.86,0.1599,1.89,0.8984,2,35-44,Mobile,North America,Carousel,Conversion,Lifetime
227,1227,Campaign_227,Google Ads,2024-12-02,20184,2448,48,843.32,1038.98,0.1213,0.34,17.57,0.0196,1.23,0.8787,4,35-44,Desktop,North America,Image,Conversion,Lifetime
228,1228,Campaign_228,Google Ads,2024-08-06,15799,3284,46,1223.98,2511.88,0.2079,0.37,26.61,0.0140,2.05,0.7921,4,45-54,Mobile,North America,Text,Conversion,Lifetime
229,1229,Campaign_229,LinkedIn,2023-05-05,16052,1315,114,3477.61,5304.66,0.0819,2.64,30.51,0.0867,1.53,0.9181,5,18-24,Desktop,Europe,Video,Conversion,Daily
230,1230,Campaign_230,Organic Search,2024-08-22,7044,3173,38,3909.82,3376.29,0.4505,1.23,102.89,0.0120,0.86,0.5495,3,18-24,Desktop,North America,Carousel,Consideration,Daily
231,1231,Campaign_231,Google Ads,2023-10-31,20871,703,216,1233.23,2742.70,0.0337,1.75,5.71,0.3073,2.22,0.9663,1,18-24,Tablet,Asia-Pacific,Video,Consideration,Lifetime
232,1232,Campaign_232,Facebook Ads,2024-03-13,24767,4208,209,1322.00,1089.27,0.1699,0.31,6.33,0.0497,0.82,0.8301,5,25-34,Desktop,LATAM,Text,Consideration,Daily
233,1233,Campaign_233,Organic Search,2024-06-30,48183,558,261,1570.25,1533.62,0.0116,2.81,6.02,0.4677,0.98,0.9884,4,55+,Tablet,North America,Text,Consideration,Daily
234,1234,Campaign_234,Organic Search,2024-02-07,21234,2389,210,3010.19,7658.67,0.1125,1.26,14.33,0.0879,2.54,0.8875,5,18-24,Tablet,Asia-Pacific,Text,Consideration,Lifetime
235,1235,Campaign_235,Facebook Ads,2023-08-29,22381,3212,52,900.49,1936.32,0.1435,0.28,17.32,0.0162,2.15,0.8565,2,25-34,Mobile,Asia-Pacific,Image,Awareness,Daily
236,1236,Campaign_236,Google Ads,2024-09-30,18274,1737,459,566.00,1175.85,0.0951,0.33,1.23,0.2642,2.08,0.9049,3,25-34,Mobile,Asia-Pacific,Video,Conversion,Lifetime
237,1237,Campaign_237,Facebook Ads,2024-04-04,47626,1438,280,3410.38,5270.77,0.0302,2.37,12.18,0.1947,1.55,0.9698,2,35-44,Desktop,Europe,Text,Consideration,Lifetime
238,1238,Campaign_238,Organic Search,2023-02-05,23304,2247,354,3906.53,5823.47,0.0964,1.74,11.04,0.1575,1.49,0.9036,5,55+,Mobile,Europe,Carousel,Conversion,Lifetime
239,1239,Campaign_239,Email,2024-08-19,18572,3961,320,2529.60,5630.02,0.2133,0.64,7.90,0.0808,2.23,0.7867,5,35-44,Tablet,Europe,Text,Consideration,Daily
240,1240,Campaign_240,Email,2023-01-25,39412,2978,132,1850.97,4349.81,0.0756,0.62,14.02,0.0443,2.35,0.9244,4,55+,Desktop,Asia-Pacific,Carousel,Consideration,Lifetime
241,1241,Campaign_241,LinkedIn,2023-04-06,26965,4849,448,2188.61,3885.95,0.1798,0.45,4.89,0.0924,1.78,0.8202,2,35-44,Mobile,North America,Carousel,Awareness,Daily
242,1242,Campaign_242,Facebook Ads,2024-05-27,19384,565,263,1972.62,5766.31,0.0291,3.49,7.50,0.4655,2.92,0.9709,2,45-54,Mobile,Asia-Pacific,Text,Conversion,Lifetime
243,1243,Campaign_243,Facebook Ads,2023-08-07,18855,3708,294,4801.93,13873.97,0.1967,1.30,16.33,0.0793,2.89,0.8033,4,55+,Mobile,Europe,Carousel,Consideration,Lifetime
244,1244,Campaign_244,LinkedIn,2023-11-03,18920,1883,110,3852.05,5897.77,0.0995,2.05,35.02,0.0584,1.53,0.9005,4,25-34,Tablet,Europe,Carousel,Consideration,Daily
245,1245,Campaign_245,LinkedIn,2023-11-12,17702,79,42,1080.03,2755.76,0.0045,13.67,25.72,0.5316,2.55,0.9955,4,25-34,Mobile,Europe,Image,Awareness,Lifetime
246,1246,Campaign_246,LinkedIn,2023-10-15,38921,3264,337,1951.74,3626.66,0.0839,0.60,5.79,0.1032,1.86,0.9161,3,55+,Desktop,North America,Video,Conversion,Lifetime
247,1247,Campaign_247,Organic Search,2024-07-27,2894,375,237,2742.86,4880.62,0.1296,7.31,11.57,0.6320,1.78,0.8704,3,35-44,Desktop,Asia-Pacific,Image,Conversion,Lifetime
248,1248,Campaign_248,Facebook Ads,2023-11-26,31985,3816,378,3084.28,1965.95,0.1193,0.81,8.16,0.0991,0.64,0.8807,1,45-54,Desktop,Europe,Image,Consideration,Daily
249,1249,Campaign_249,Organic Search,2024-08-12,29287,4161,456,2367.51,4580.98,0.1421,0.57,5.19,0.1096,1.93,0.8579,4,45-54,Tablet,Asia-Pacific,Image,Awareness,Lifetime
250,1250,Campaign_250,LinkedIn,2023-10-25,8991,160,388,4060.13,11171.22,0.0178,25.38,10.46,2.4250,2.75,0.9822,3,18-24,Mobile,Asia-Pacific,Video,Awareness,Daily
251,1251,Campaign_251,Facebook Ads,2024-04-22,16439,156,246,3849.65,9432.93,0.0095,24.68,15.65,1.5769,2.45,0.9905,5,55+,Desktop,Europe,Video,Consideration,Lifetime
252,1252,Campaign_252,Organic Search,2023-05-06,30084,2476,3,2550.53,6289.08,0.0823,1.03,850.18,0.0012,2.47,0.9177,4,45-54,Mobile,LATAM,Text,Conversion,Daily
253,1253,Campaign_253,Organic Search,2024-07-12,43235,4428,363,4279.43,3850.73,0.1024,0.97,11.79,0.0820,0.90,0.8976,3,35-44,Mobile,LATAM,Image,Consideration,Daily
254,1254,Campaign_254,LinkedIn,2023-06-03,28659,4414,348,3767.89,5260.44,0.1540,0.85,10.83,0.0788,1.40,0.8460,3,35-44,Desktop,LATAM,Video,Conversion,Lifetime
255,1255,Campaign_255,Facebook Ads,2024-08-05,25976,2581,384,3903.98,4228.06,0.0994,1.51,10.17,0.1488,1.08,0.9006,5,25-34,Tablet,Europe,Text,Awareness,Daily
256,1256,Campaign_256,LinkedIn,2023-02-13,39703,3194,349,4784.18,6170.58,0.0804,1.50,13.71,0.1093,1.29,0.9196,1,45-54,Desktop,Asia-Pacific,Image,Consideration,Lifetime
257,1257,Campaign_257,Facebook Ads,2023-05-15,18107,4743,311,1369.01,2667.99,0.2619,0.29,4.40,0.0656,1.95,0.7381,3,45-54,Desktop,LATAM,Image,Consideration,Lifetime
258,1258,Campaign_258,Email,2024-09-09,3329,848,172,1374.86,1941.25,0.2547,1.62,7.99,0.2028,1.41,0.7453,5,35-44,Tablet,North America,Carousel,Consideration,Lifetime
259,1259,Campaign_259,Google Ads,2024-09-20,43095,2487,192,4450.31,8463.35,0.0577,1.79,23.18,0.0772,1.90,0.9423,4,25-34,Mobile,LATAM,Video,Conversion,Daily
260,1260,Campaign_260,Google Ads,2024-02-13,3770,2061,2,3872.52,6181.52,0.5467,1.88,1936.26,0.0010,1.60,0.4533,4,45-54,Mobile,North America,Carousel,Conversion,Daily
261,1261,Campaign_261,Google Ads,2024-12-12,5846,475,277,4636.40,5640.36,0.0813,9.76,16.74,0.5832,1.22,0.9187,2,35-44,Tablet,LATAM,Image,Awareness,Daily
262,1262,Campaign_262,LinkedIn,2024-08-16,17651,3094,455,362.49,267.70,0.1753,0.12,0.80,0.1471,0.74,0.8247,5,25-34,Desktop,LATAM,Image,Conversion,Lifetime
263,1263,Campaign_263,Email,2024-08-13,15633,3338,55,3157.40,8618.43,0.2135,0.95,57.41,0.0165,2.73,0.7865,2,25-34,Tablet,LATAM,Image,Conversion,Lifetime
264,1264,Campaign_264,Facebook Ads,2023-09-21,14628,2964,273,765.91,404.73,0.2026,0.26,2.81,0.0921,0.53,0.7974,2,35-44,Desktop,North America,Text,Consideration,Lifetime
265,1265,Campaign_265,Organic Search,2024-02-01,1569,1289,408,2544.29,1282.66,0.8215,1.97,6.24,0.3165,0.50,0.1785,2,25-34,Tablet,North America,Carousel,Awareness,Lifetime
266,1266,Campaign_266,Facebook Ads,2024-10-20,2973,3441,175,820.95,2107.37,1.1574,0.24,4.69,0.0509,2.57,-0.1574,2,25-34,Mobile,LATAM,Carousel,Awareness,Daily
267,1267,Campaign_267,Organic Search,2024-02-21,36590,4263,115,683.99,2046.52,0.1165,0.16,5.95,0.0270,2.99,0.8835,5,18-24,Tablet,North America,Image,Consideration,Daily
268,1268,Campaign_268,Facebook Ads,2024-01-23,34038,4047,83,110.23,255.49,0.1189,0.03,1.33,0.0205,2.32,0.8811,4,25-34,Tablet,Asia-Pacific,Carousel,Conversion,Daily
269,1269,Campaign_269,Email,2024-10-22,8641,3056,158,3169.68,1705.87,0.3537,1.04,20.06,0.0517,0.54,0.6463,4,45-54,Desktop,LATAM,Image,Conversion,Daily
270,1270,Campaign_270,Organic Search,2024-05-03,9930,3089,285,1827.16,1949.08,0.3111,0.59,6.41,0.0923,1.07,0.6889,5,25-34,Desktop,Asia-Pacific,Image,Consideration,Daily
271,1271,Campaign_271,LinkedIn,2023-08-03,7680,648,79,570.68,1671.84,0.0844,0.88,7.22,0.1219,2.93,0.9156,2,45-54,Desktop,Europe,Carousel,Consideration,Daily
272,1272,Campaign_272,Facebook Ads,2024-03-06,2257,2137,65,1648.05,4155.58,0.9468,0.77,25.35,0.0304,2.52,0.0532,1,35-44,Tablet,Europe,Video,Conversion,Daily
273,1273,Campaign_273,Facebook Ads,2023-05-18,9250,1234,208,886.27,1698.98,0.1334,0.72,4.26,0.1686,1.92,0.8666,4,25-34,Tablet,Europe,Image,Awareness,Daily
274,1274,Campaign_274,Organic Search,2023-10-06,39138,2800,9,4711.39,5145.55,0.0715,1.68,523.49,0.0032,1.09,0.9285,4,35-44,Desktop,Asia-Pacific,Image,Consideration,Lifetime
275,1275,Campaign_275,LinkedIn,2024-12-07,29757,2634,198,1634.02,875.71,0.0885,0.62,8.25,0.0752,0.54,0.9115,3,55+,Mobile,North America,Carousel,Conversion,Lifetime
276,1276,Campaign_276,LinkedIn,2023-07-01,5858,4809,58,1703.07,940.36,0.8209,0.35,29.36,0.0121,0.55,0.1791,1,25-34,Desktop,Europe,Carousel,Consideration,Daily
277,1277,Campaign_277,Email,2024-10-07,42349,3563,233,4207.30,8540.62,0.0841,1.18,18.06,0.0654,2.03,0.9159,3,35-44,Tablet,LATAM,Carousel,Awareness,Daily
278,1278,Campaign_278,LinkedIn,2023-08-03,14491,4795,306,3256.39,1805.93,0.3309,0.68,10.64,0.0638,0.55,0.6691,3,55+,Tablet,LATAM,Image,Awareness,Daily
